20240227	12:14:29	f0bf8371-5665-4adf-9f51-393f7b6e7aa7	/	GET
20240227	12:14:29	6813ca5e-11f3-416e-9551-b15c096faf1a	/css/style.css	GET
20240227	12:14:29	38fcba38-5987-472e-bb48-518d08e3db0e	/favicon.ico	GET
20240227	12:14:39	e058fdf0-ad3f-4b8f-afc7-ee3227719549	/new-page	GET
20240227	12:14:39	5a15d936-760e-4eaf-957e-e9ad688e962c	/css/style.css	GET
20240227	12:14:39	edf919f8-a371-481c-804e-e31e578a5246	/img/img1.jpg	GET
20240227	12:14:50	684cee25-d3f4-4fbc-96f0-d0a410ce67c9	/subdr	GET
20240227	12:14:50	d6d9d9a1-42e6-4dba-8554-7cd84690e6af	/css/style.css	GET
20240227	12:14:55	6c3258b7-c25f-4e7a-8b77-da5c26173d34	/old-page	GET
20240227	12:14:55	e1cebaee-91cb-4f51-ba8a-374de48cbe3e	/new-page.html	GET
20240227	12:14:55	63c07076-4750-4592-ad8a-8fe6aa1e77db	/img/img1.jpg	GET
20240227	12:14:55	b828b5ab-8b60-4da0-8850-6e4909f68da2	/css/style.css	GET
20240227	12:16:53	99b706b3-97c9-4e2c-b1be-96245d36b0e3	/new-page.html	GET
20240227	12:16:53	66977f30-91af-4d37-901d-9c390a9b58f6	/css/style.css	GET
20240227	12:16:53	cceb1f34-e170-48e7-8198-255fa1df62fb	/img/img1.jpg	GET
20240227	12:16:57	e4795bbf-c57b-4b77-95c0-2fa15ab4c7aa	/	GET
20240227	12:16:57	21a9d89b-b7e9-4acd-ae4c-03ad951838e8	/css/style.css	GET
20240227	12:16:59	bb6d53d1-610d-4ca7-90a5-bd9500af3e25	/	GET
20240227	12:16:59	0de4c0c6-c3cf-437f-86db-f3f44a92d7ad	/css/style.css	GET
20240227	12:17:02	0e72cf40-8231-46a5-b7ca-43534bd87508	//	GET
20240227	12:17:02	ae3ac5b7-6860-4584-8c07-fa1554a89c29	/css/style.css	GET
20240227	12:17:07	3ff2e8bf-8557-4048-8b9f-bf9b2a463c1c	///	GET
20240227	12:17:07	acb0d7d0-2362-4b11-9101-abb18347362e	//css/style.css	GET
20240227	12:17:09	797160cd-5c8c-48d4-9749-380d7348f0d5	///	GET
20240227	12:17:09	14da2e75-2283-4710-9958-4e7be23c150b	//css/style.css	GET
20240227	12:17:11	979e0cd7-cf58-4c97-8d00-e8d6c5ce7485	////	GET
20240227	12:17:11	0e17c3d2-c7f0-4acc-b016-2bbfdd0898f7	///css/style.css	GET
20240227	12:18:04	32249da9-00ec-4bf3-b39a-4b816d787b6d	/test	GET
20240227	12:18:04	83ba5f75-d0cf-40f9-b434-9f89a0c900bd	/css/style.css	GET
20240227	12:18:54	463fa75f-7256-4009-8a73-3c4feb7cafd4	/test	GET
20240227	12:18:54	77fc365d-5da8-4755-9bb2-b3b1c54ea7dc	/css/style.css	GET
20240227	12:19:01	06855d95-63cc-45bc-aa6d-68fd7727a680	//test	GET
20240227	12:19:01	00fe1c7e-dd33-40df-86e8-939dd22f0c49	/css/style.css	GET
20240227	12:19:04	b45c76e6-176b-4901-a6dc-3e47e5b68940	//test/	GET
20240227	12:19:04	6dc600ab-2f9b-4452-8af0-4a20e9ea6d92	//css/style.css	GET
20240227	12:19:10	4b278e55-86f1-48fd-84ef-bb7affcc317c	/test/	GET
20240227	12:19:10	64092acc-df0c-420d-ba06-8ac24b72be99	/css/style.css	GET
20240227	12:19:17	c3d1f755-c59a-41b3-ab8d-1a02021730f4	/views.test	GET
20240227	12:19:17	556f50c2-8649-4844-956a-46f1ecd2472f	/css/style.css	GET
20240227	12:19:28	b1492601-4d22-4ed1-9ab6-38d202a4496c	/subdir/test	GET
20240227	12:19:41	2c2361da-1f0a-4027-94c0-8c1fa7664c52	/subdir/index	GET
20240227	16:48:54	03a67baa-c631-4cc1-849a-25f55116acb0	/subdir/index	GET
20240227	16:49:04	c36052ad-0b43-419a-a139-818edad45653	/	GET
20240227	16:49:04	d4ddf665-5c07-4881-895f-b096e6192393	/css/style.css	GET
20240227	19:30:11	e6c00acf-6f19-403c-b52a-6f6d878e15a3	GET	undefined	/index.html
20240227	19:30:34	3c68c3d7-21f3-423b-8c03-6b623fc18f74	GET	undefined	/new-page
20240227	19:32:22	4222efb9-ea63-40c3-94af-c1017c1c9b4c	GET	undefined	/new-page
20240227	19:32:24	2992032f-f500-48cb-85ee-d9d3f1aabdf2	GET	undefined	/new-page
20240227	19:32:30	1e2d45da-3308-4682-8e9a-dafbdf17052b	GET	undefined	/new-page
20240227	19:32:31	5827351a-e633-4b3c-8bbc-565aa3c4d4df	GET	undefined	/new-page
20240227	19:34:11	2a9c5eda-9c9c-4bee-8bce-1f0ffca73276	GET	undefined	/
20240227	19:34:11	5d919a47-3d8d-46ec-8e6e-6f269d6d8e3a	GET	undefined	/favicon.ico
20240227	19:35:14	8ff91858-305e-4cf4-b2cc-f9d83f291874	GET	undefined	/
20240227	19:35:57	2b58982a-fd6c-445a-ab51-012efb68d454	GET	undefined	/
20240227	19:35:58	932a52c9-7b74-4129-93e1-b805eacdb9f5	GET	undefined	/
20240227	19:36:15	57997980-4609-4f48-81f9-4090aa163761	GET	undefined	/
20240227	19:38:08	c3fcc64f-c7c8-47a0-b067-9c36945db922	OPTIONS	https://www.google.com	/
20240227	19:38:08	f0d90a15-f627-454e-b4d3-348cd5f657e0	GET	https://www.google.com	/
20240227	19:48:48	cfb91054-96ca-47c5-95b4-f0ba81ad91eb	OPTIONS	https://www.google.com	/
20240227	19:48:48	1b8575d0-4f81-4385-b309-30af116b1b3d	GET	https://www.google.com	/
20240227	19:49:17	423ec69b-0a2d-4966-aa2d-b015d6bc5f68	OPTIONS	https://www.google.com	/
20240227	19:49:17	0963b02e-72ba-4c00-b6c9-9a4e9f5eb975	GET	https://www.google.com	/
20240227	19:49:42	c1019887-e054-45c1-a77c-f707a1f297d9	OPTIONS	https://www.google.com	/
20240227	19:49:42	68f68d17-5dde-432c-b3be-8e2eb9803024	GET	https://www.google.com	/
20240227	19:49:56	73e9c99f-a045-44d1-8c51-38b67d5f33bc	OPTIONS	https://www.google.com	/
20240227	19:49:56	cd982999-af18-44a8-8df5-3d16b8a07950	GET	https://www.google.com	/
20240227	19:52:25	8b9af31f-9fd7-438a-a306-cddbc1d513b2	GET	undefined	/
20240227	19:53:00	2ceb2fd6-412a-4462-bec2-0027d2a9eca3	GET	undefined	/
20240227	19:53:00	2fa14bfe-1bc1-43ca-9d19-5c8b07096f54	GET	undefined	/css/style.css
20240228	09:14:25	9175fba1-fd52-419f-b023-86072286c1a9	GET	undefined	/
20240228	09:14:25	04fa60c1-4d61-4876-b33c-d624325ee9b5	GET	undefined	/css/style.css
20240228	09:14:33	6c4841c4-b87e-46e1-b4b3-d64f520453f0	GET	undefined	/subdir/index
20240228	09:14:39	f0b5fc6b-6147-4dd2-8571-79e4ebf7c52a	GET	undefined	/subdir
20240228	09:14:45	8450088e-46e4-447f-8eb4-a5b4acaae830	GET	undefined	/subdir/test
20240228	09:18:09	8f9628ad-ead6-4ca7-b4b7-379a4899e31c	GET	undefined	/subdir/testt
20240228	09:18:09	af95c3e8-4743-4eb1-9b94-4dc7d956cbff	GET	undefined	/css/style.css
20240228	09:25:15	b00a1a92-b84f-45fe-8b63-872d465ac01f	GET	undefined	/subdir/testt
20240228	09:25:15	c7f39ed7-92f6-4863-913f-ff03612a68af	GET	undefined	/css/style.css
20240228	09:25:20	4f91a161-7b40-42ed-9829-c26c713bc075	GET	undefined	/subdir/test
20240228	09:25:24	3e7f9a1e-e1e9-4a56-9758-74af3262b7f7	GET	undefined	/
20240228	09:25:24	87b15169-0a5a-4118-83b5-3513925d7fa5	GET	undefined	/css/style.css
20240228	09:25:30	7d9e0c4a-0096-4169-a474-c2a01590a99a	GET	undefined	/new-page
20240228	09:25:30	591d440c-1841-4f4c-9e9f-8166cde362f2	GET	undefined	/img/img1.jpg
20240228	09:25:30	3f4a4e53-bec3-40ae-b839-4ca93bd5c927	GET	undefined	/css/style.css
20240228	09:25:37	1da69c10-431b-47c9-adc1-e8709d8c6eb2	GET	undefined	/new-page.html
20240228	09:25:37	f8e66a8e-def3-4dad-adcc-22ddcc268a37	GET	undefined	/img/img1.jpg
20240228	09:25:37	5d93d9c1-a002-4e19-839a-56ef392cfcf9	GET	undefined	/css/style.css
20240228	09:25:48	010fa75b-e027-447f-b385-888de6970570	GET	undefined	/new
20240228	09:25:48	eab3cf0e-2bae-4452-adab-581aa5612abf	GET	undefined	/css/style.css
20240228	11:04:30	0870b2d6-ba9b-47d3-9dd8-dbf16f9d7047	GET	undefined	/employees/
20240228	11:05:03	082a1300-8a9e-4b13-9f97-342964a090b6	PUT	undefined	/employees/
20240228	11:05:16	7667d22f-4329-48cd-b7d3-91b47b5ff5fb	POST	undefined	/employees/
20240228	11:05:28	59c2e1e1-3876-450a-b230-e2321e93ed56	POST	undefined	/employees/
20240228	11:05:28	fec77355-0d42-47b1-9717-66753781fdab	POST	undefined	/employees/
20240228	11:05:29	592e9c3b-6e52-4790-b6e6-4de743395530	POST	undefined	/employees/
20240228	11:06:11	9c338d0a-5fb0-456a-ad2b-41238fd2479e	POST	undefined	/employees/
20240228	11:06:13	c02eafe6-89c8-4c26-acd2-86d59bf83fc7	POST	undefined	/employees/
20240228	11:06:14	7e353835-ab3d-4b48-bc24-d16cca8dbd3c	POST	undefined	/employees/
20240228	11:06:18	fb8e0075-d150-46a7-8ae2-7fed44968b30	PUT	undefined	/employees/
20240228	11:06:19	50986f84-abd0-4ed1-853a-e0154771465f	PUT	undefined	/employees/
20240228	11:07:04	3f04e001-be7d-4413-b2e0-6b387aaee83f	GET	undefined	/employees/
20240228	11:07:10	4f69e5fa-6d5c-4c9d-a3c2-7f23ec9e60ac	POST	undefined	/employees/
20240228	11:07:22	e4e39f4a-73b3-4b14-828e-8de5facf8a5e	POST	undefined	/employees/
20240228	11:07:22	7462b87f-6c1e-4387-914d-2ff9622a2983	POST	undefined	/employees/
20240228	11:07:23	63c54f4a-c035-44c4-8267-de6d6b2449d9	POST	undefined	/employees/
20240228	11:07:24	3f2cb1b2-993d-4a7e-b9a4-6576863adfcc	POST	undefined	/employees/
20240228	11:08:25	8529ce40-2dc7-41b6-a1af-01624d49d701	POST	undefined	/employees/
20240228	11:08:29	dffb5e73-e710-4afb-ba32-80a9968dd755	PUT	undefined	/employees/
20240228	11:08:57	bcaf13db-c6e3-41d3-807b-4ec1cd0d46dd	DELETE	undefined	/employees/
20240228	11:09:43	93409638-8409-4fd7-9781-4644bfc2e9f7	PUT	undefined	/employees/
20240228	11:09:54	808d5650-1d99-42b6-8e28-44f4f9dec896	PUT	undefined	/employees/
